viewer_id,view_time,visit_date,ad_id,demographics_id
11394,8.3,2024-01-21,47,16
8191,14.87,2024-01-21,21,24
9003,2.27,2024-01-21,70,4
3538,5.12,2024-01-21,50,1
14390,13.97,2024-01-21,37,6
11061,10.91,2024-01-21,68,20
6437,12.35,2024-01-21,60,17
10372,6.58,2024-01-21,55,2
16154,13.97,2024-01-21,35,30
7443,10.78,2024-01-21,3,1
9978,13.98,2024-01-21,15,13
6362,9.86,2024-01-21,53,17
16384,6.02,2024-01-21,45,8
17291,7.05,2024-01-21,43,24
2131,1.61,2024-01-21,60,29
4668,1.96,2024-01-21,61,9
11319,13.49,2024-01-21,42,10
14506,2.57,2024-01-21,3,7
8520,5.39,2024-01-21,20,1
8846,7.18,2024-01-21,17,27
16174,0.17,2024-01-21,32,25
11175,14.77,2024-01-21,66,21
9717,11.53,2024-01-21,54,29
2255,9.38,2024-01-21,19,9
16440,5.53,2024-01-21,7,4
5755,4.05,2024-01-22,20,3
1037,4.86,2024-01-22,34,19
4911,11.87,2024-01-22,31,1
314,11.7,2024-01-22,42,7
3851,10.99,2024-01-22,61,30
6672,7.34,2024-01-22,44,16
2599,8.84,2024-01-22,71,30
2053,1.76,2024-01-22,16,15
14546,8.72,2024-01-22,28,24
14449,13.4,2024-01-22,76,8
265,10.55,2024-01-22,28,18
5983,8.72,2024-01-22,63,25
6476,12.4,2024-01-22,33,9
3991,7.57,2024-01-22,5,23
3728,5.62,2024-01-22,65,10
6682,0.61,2024-01-22,15,8
5491,8.62,2024-01-22,1,23
14710,10.75,2024-01-22,54,11
6962,8.28,2024-01-22,75,6
11977,12.09,2024-01-22,63,15
6936,11.14,2024-01-22,37,10
11990,5.74,2024-01-22,53,14
14626,7.83,2024-01-22,40,12
1587,10.64,2024-01-22,29,21
8913,12.21,2024-01-22,69,12
15066,13.61,2024-01-22,34,1
6466,12.46,2024-01-22,31,27
14641,5.18,2024-01-22,39,8
15190,13.41,2024-01-22,30,20
4109,11.05,2024-01-22,4,1
353,1.73,2024-01-22,68,3
7662,13.19,2024-01-22,61,23
14052,4.5,2024-01-22,14,8
9185,13.45,2024-01-22,71,9
4372,3.94,2024-01-22,73,4
4094,0.5,2024-01-22,76,5
9123,6.08,2024-01-22,35,15
11787,1.42,2024-01-22,1,21
2298,6.14,2024-01-22,5,8
10190,0.74,2024-01-22,12,4
9496,2.07,2024-01-22,69,21
4353,5.16,2024-01-22,26,4
11606,11.71,2024-01-22,75,26
14182,8.42,2024-01-22,3,30
778,6.92,2024-01-22,62,17
24,14.36,2024-01-22,6,15
4275,4.3,2024-01-22,51,19
2820,11.22,2024-01-22,50,8
14930,1.54,2024-01-22,27,4
15583,7.07,2024-01-22,19,14
8399,7.7,2024-01-22,69,7
16905,6.08,2024-01-22,52,16
17196,8.34,2024-01-23,44,11
6885,9.71,2024-01-23,35,24
10690,4.12,2024-01-23,64,23
14232,12.89,2024-01-23,69,13
3755,4.98,2024-01-23,40,12
16016,2.98,2024-01-23,17,15
6010,11.29,2024-01-23,18,13
11314,11.93,2024-01-23,1,7
16880,12.07,2024-01-23,9,14
605,9.69,2024-01-23,64,22
3620,4.29,2024-01-23,75,13
10674,2.26,2024-01-23,39,29
8635,1.12,2024-01-23,24,15
12208,2.08,2024-01-23,53,26
1589,14.11,2024-01-23,71,15
13872,6.53,2024-01-23,60,12
4617,6.0,2024-01-23,35,7
8133,14.06,2024-01-23,35,17
622,2.89,2024-01-23,20,14
9818,1.83,2024-01-23,77,24
5406,13.77,2024-01-23,48,1
11807,13.59,2024-01-23,30,8
5347,4.3,2024-01-23,67,14
549,1.14,2024-01-23,41,17
9338,14.64,2024-01-23,49,21
5546,12.11,2024-01-23,60,29
14579,10.48,2024-01-23,21,29
961,8.77,2024-01-23,30,4
489,9.05,2024-01-23,63,28
16447,7.55,2024-01-23,25,12
6395,6.36,2024-01-23,28,28
2240,13.58,2024-01-23,39,18
9141,10.45,2024-01-23,63,13
3288,7.06,2024-01-23,69,24
13939,12.78,2024-01-23,51,13
9065,14.28,2024-01-23,51,6
2706,12.94,2024-01-23,5,26
6416,12.18,2024-01-23,56,14
11003,12.35,2024-01-23,54,13
15968,8.78,2024-01-23,74,24
10865,10.59,2024-01-23,22,27
6401,10.74,2024-01-23,52,1
4847,13.01,2024-01-23,31,15
7116,6.56,2024-01-23,40,17
10699,9.89,2024-01-23,70,27
9656,14.68,2024-01-24,14,16
8066,9.1,2024-01-24,46,20
6096,2.87,2024-01-24,74,9
15577,3.94,2024-01-24,45,28
11791,3.39,2024-01-24,48,26
14213,4.92,2024-01-24,66,19
1376,3.54,2024-01-24,45,26
16346,5.1,2024-01-24,48,16
14597,0.46,2024-01-24,20,3
284,7.33,2024-01-24,42,21
12346,0.23,2024-01-24,36,2
15512,0.64,2024-01-24,71,25
276,1.61,2024-01-24,47,1
4560,11.24,2024-01-24,66,11
17092,5.69,2024-01-24,77,8
6294,4.53,2024-01-24,73,18
4656,7.57,2024-01-24,38,19
9015,10.93,2024-01-24,68,3
7772,3.11,2024-01-24,75,9
8966,4.23,2024-01-24,8,25
8781,5.08,2024-01-24,31,12
15791,8.04,2024-01-24,42,1
6638,4.87,2024-01-24,56,20
3915,10.56,2024-01-24,50,7
16606,0.24,2024-01-24,42,18
10814,12.72,2024-01-24,35,25
14077,0.77,2024-01-24,76,25
12839,10.26,2024-01-24,50,6
8611,4.57,2024-01-24,1,19
2275,14.53,2024-01-24,64,10
12474,9.67,2024-01-24,71,11
241,8.76,2024-01-24,29,15
15890,14.97,2024-01-24,26,15
10555,10.83,2024-01-24,4,24
15024,12.07,2024-01-24,35,23
13564,4.63,2024-01-24,24,17
2250,6.32,2024-01-24,7,12
8001,13.53,2024-01-24,6,15
9275,9.47,2024-01-24,20,20
3951,2.42,2024-01-24,33,23
4543,5.54,2024-01-24,22,1
12971,7.87,2024-01-24,32,10
5667,11.07,2024-01-24,51,1
10067,8.15,2024-01-24,63,4
11142,4.01,2024-01-24,75,15
9095,2.99,2024-01-24,10,14
2589,6.6,2024-01-24,3,28
16083,14.47,2024-01-24,1,14
10623,4.7,2024-01-24,66,21
7212,0.24,2024-01-24,45,13
9880,9.68,2024-01-24,65,25
12550,6.03,2024-01-24,67,28
11573,12.8,2024-01-24,54,15
9203,12.68,2024-01-24,22,10
48,9.54,2024-01-24,73,8
2878,7.54,2024-01-24,60,6
8462,7.85,2024-01-25,25,16
1450,0.66,2024-01-25,21,14
4642,0.17,2024-01-25,35,23
16417,6.69,2024-01-25,6,16
16676,12.12,2024-01-25,10,3
6883,10.99,2024-01-25,15,6
9153,14.08,2024-01-25,74,7
16673,14.9,2024-01-25,53,21
3366,13.15,2024-01-25,11,29
14515,6.52,2024-01-25,54,3
12497,2.16,2024-01-25,73,25
15392,9.12,2024-01-25,32,2
3283,11.82,2024-01-25,42,24
2211,9.28,2024-01-25,59,2
4982,7.91,2024-01-25,68,13
2996,5.68,2024-01-25,18,30
16907,8.19,2024-01-25,76,29
10991,10.96,2024-01-25,69,21
10976,7.06,2024-01-25,8,20
10720,1.37,2024-01-25,20,8
1833,14.43,2024-01-25,25,13
11598,11.97,2024-01-25,60,13
13105,10.42,2024-01-25,32,29
9657,12.84,2024-01-25,71,25
35,8.28,2024-01-25,54,7
5153,8.0,2024-01-25,5,4
1872,4.53,2024-01-25,25,2
3015,1.4,2024-01-25,70,7
6087,2.41,2024-01-25,52,14
13662,2.68,2024-01-25,50,1
9781,0.82,2024-01-25,72,11
555,9.01,2024-01-25,10,11
11451,14.27,2024-01-25,66,15
9198,6.43,2024-01-25,19,21
14566,1.11,2024-01-25,41,26
12173,8.08,2024-01-25,37,20
5314,1.17,2024-01-26,3,3
15589,7.2,2024-01-26,65,5
6287,5.05,2024-01-26,10,9
2618,0.82,2024-01-26,42,6
11151,10.68,2024-01-26,6,4
678,3.12,2024-01-26,38,15
16261,1.45,2024-01-26,68,9
15172,6.47,2024-01-26,33,28
9776,6.04,2024-01-26,16,29
627,3.25,2024-01-26,47,24
11148,4.87,2024-01-26,52,21
14910,12.47,2024-01-26,68,18
2888,11.5,2024-01-26,9,23
9056,8.53,2024-01-26,12,14
773,8.26,2024-01-26,37,5
1851,3.86,2024-01-26,31,7
710,10.33,2024-01-26,46,11
4322,1.97,2024-01-26,40,30
5028,10.29,2024-01-26,36,29
6799,0.95,2024-01-26,48,18
13904,2.66,2024-01-26,11,2
419,1.09,2024-01-26,31,13
11840,7.79,2024-01-26,37,16
5549,10.17,2024-01-26,51,17
8318,14.79,2024-01-26,22,20
10474,9.94,2024-01-26,1,2
11157,13.95,2024-01-26,48,7
470,6.11,2024-01-26,70,4
14085,8.41,2024-01-26,50,15
4271,7.31,2024-01-26,39,18
10918,1.5,2024-01-26,68,27
3720,4.81,2024-01-26,16,15
5742,11.58,2024-01-26,64,18
17264,11.65,2024-01-26,59,18
1313,7.29,2024-01-26,57,19
16004,9.16,2024-01-26,66,12
1442,6.97,2024-01-26,14,4
1992,4.34,2024-01-27,56,28
5769,9.29,2024-01-27,22,26
5671,7.06,2024-01-27,23,14
9911,0.97,2024-01-27,42,6
16730,14.67,2024-01-27,22,6
10564,2.91,2024-01-27,24,12
9425,1.12,2024-01-27,17,7
11265,3.68,2024-01-27,13,18
2119,7.32,2024-01-27,16,18
11715,4.12,2024-01-27,54,8
9952,5.28,2024-01-27,29,3
15514,5.59,2024-01-27,56,18
7789,4.52,2024-01-27,34,10
3044,2.56,2024-01-27,73,4
10594,8.45,2024-01-27,14,21
5407,12.88,2024-01-27,5,26
5457,4.85,2024-01-27,58,20
10950,2.98,2024-01-27,13,1
8791,10.38,2024-01-27,23,29
6159,4.18,2024-01-27,48,29
7908,2.84,2024-01-27,48,9
13322,2.09,2024-01-27,61,5
7921,0.58,2024-01-27,13,4
4406,6.96,2024-01-27,75,3
16409,13.12,2024-01-27,64,7
16973,10.48,2024-01-27,64,27
15111,5.17,2024-01-27,65,16
2491,11.79,2024-01-27,50,13
15135,13.96,2024-01-27,4,8
16780,12.67,2024-01-27,47,26
9907,2.61,2024-01-27,3,1
7328,14.15,2024-01-27,28,4
17235,3.17,2024-01-27,30,2
10817,13.59,2024-01-27,56,28
13897,7.39,2024-01-27,17,3
13826,14.34,2024-01-27,70,3
4717,10.95,2024-01-27,17,21
6658,11.69,2024-01-27,44,5
8559,3.72,2024-01-27,66,8
16428,3.43,2024-01-27,54,29
11818,7.26,2024-01-27,52,26
4962,10.08,2024-01-27,54,21
3134,0.58,2024-01-27,52,28
7545,2.95,2024-01-27,28,19
338,6.9,2024-01-27,40,1
9263,12.02,2024-01-27,3,28
5108,0.69,2024-01-27,31,3
14788,6.07,2024-01-27,15,16
11064,4.23,2024-01-27,10,13
768,1.82,2024-01-27,41,6
12672,14.14,2024-01-27,59,19
14902,8.58,2024-01-27,39,6
14038,0.67,2024-01-27,12,6
16028,0.74,2024-01-27,62,18
12681,4.78,2024-01-27,43,19
4020,1.47,2024-01-27,29,15
3657,9.31,2024-01-28,75,21
4101,0.0,2024-01-28,72,12
10488,7.61,2024-01-28,3,7
5017,5.01,2024-01-28,76,4
8714,0.86,2024-01-28,53,25
13222,6.09,2024-01-28,34,25
10098,9.75,2024-01-28,2,24
2196,5.11,2024-01-28,55,8
7931,7.33,2024-01-28,5,10
49,5.47,2024-01-28,72,5
16344,5.46,2024-01-28,60,14
3886,5.95,2024-01-28,65,30
2997,8.19,2024-01-28,30,29
12689,2.31,2024-01-28,71,18
14184,2.04,2024-01-28,24,24
13878,1.77,2024-01-28,26,10
12017,14.19,2024-01-28,75,21
3217,6.36,2024-01-28,11,27
17076,4.33,2024-01-28,27,17
10728,7.68,2024-01-28,63,29
11414,12.46,2024-01-28,9,26
9303,11.79,2024-01-28,51,9
6097,4.23,2024-01-28,54,20
11909,12.1,2024-01-28,5,16
17005,11.47,2024-01-28,33,3
6700,4.43,2024-01-28,17,24
948,14.5,2024-01-28,57,22
16097,7.7,2024-01-28,20,23
13883,8.83,2024-01-28,47,10
12090,14.99,2024-01-28,63,7
13921,2.55,2024-01-28,19,5
9403,11.86,2024-01-28,53,16
5048,12.53,2024-01-28,33,15
2995,7.4,2024-01-28,30,16
6876,9.45,2024-01-28,18,3
15231,2.2,2024-01-28,63,29
5668,13.05,2024-01-28,66,8
6582,2.27,2024-01-28,63,5
15949,6.39,2024-01-28,11,22
9212,1.56,2024-01-28,31,22
4216,7.07,2024-01-28,42,17
16520,4.3,2024-01-28,63,2
15842,0.41,2024-01-28,18,28
1357,9.62,2024-01-28,46,21
8940,2.35,2024-01-28,74,6
15752,7.05,2024-01-28,71,25
628,7.26,2024-01-28,54,2
6411,3.6,2024-01-28,50,2
13772,11.98,2024-01-28,61,21
5754,6.39,2024-01-28,36,20
9237,0.11,2024-01-28,27,7
16153,1.61,2024-01-28,28,9
13528,13.37,2024-01-28,48,1
8254,5.51,2024-01-28,30,18
13442,9.92,2024-01-28,58,18
4914,5.68,2024-01-28,9,8
16888,5.28,2024-01-28,39,18
9527,2.82,2024-01-28,64,9
11461,7.31,2024-01-28,63,20
14517,2.49,2024-01-28,74,23
10123,13.84,2024-01-28,28,25
5157,1.98,2024-01-28,47,27
12753,3.78,2024-01-28,63,29
5950,6.14,2024-01-28,51,10
17257,7.47,2024-01-28,11,26
1854,11.86,2024-01-28,46,22
6891,11.54,2024-01-29,59,8
11444,0.01,2024-01-29,58,28
8073,14.8,2024-01-29,30,12
10877,8.68,2024-01-29,57,22
411,11.27,2024-01-29,51,17
16577,4.02,2024-01-29,34,21
8819,13.8,2024-01-29,49,5
15364,10.25,2024-01-29,17,25
8319,5.28,2024-01-29,22,21
8839,14.0,2024-01-29,24,30
15456,5.31,2024-01-29,5,30
4803,4.76,2024-01-29,30,30
6904,3.42,2024-01-29,75,3
12876,1.43,2024-01-29,34,2
2189,14.83,2024-01-29,45,17
15735,0.34,2024-01-29,14,19
1965,8.17,2024-01-29,37,13
2524,8.02,2024-01-29,75,21
14338,7.35,2024-01-29,10,1
8032,14.99,2024-01-29,46,6
3428,1.42,2024-01-29,73,17
15864,4.22,2024-01-29,30,7
14138,14.88,2024-01-29,33,20
9019,11.78,2024-01-29,45,12
708,4.33,2024-01-29,23,12
2126,0.26,2024-01-29,57,23
16000,14.96,2024-01-29,44,13
10963,2.21,2024-01-29,42,9
6520,6.13,2024-01-29,15,26
13084,4.2,2024-01-29,64,13
1907,8.46,2024-01-29,31,12
12508,11.0,2024-01-29,24,14
3452,14.14,2024-01-29,12,3
4607,13.89,2024-01-30,44,10
11111,0.34,2024-01-30,54,25
11611,13.84,2024-01-30,30,20
5558,13.77,2024-01-30,30,3
884,13.52,2024-01-30,55,29
5756,14.19,2024-01-30,61,5
14107,8.23,2024-01-30,70,16
12376,4.17,2024-01-30,55,2
5096,10.15,2024-01-30,64,6
5610,10.39,2024-01-30,16,8
6479,6.22,2024-01-30,24,4
11832,13.39,2024-01-30,5,13
1477,1.18,2024-01-30,71,23
11257,2.63,2024-01-30,26,17
7712,0.16,2024-01-30,70,12
17096,1.59,2024-01-30,57,11
12728,2.77,2024-01-30,53,19
14908,9.32,2024-01-30,24,13
1118,8.61,2024-01-30,73,25
4333,14.54,2024-01-30,28,17
213,6.35,2024-01-30,24,22
12524,11.46,2024-01-30,67,10
8671,2.48,2024-01-30,11,18
6351,12.79,2024-01-30,7,29
3889,12.72,2024-01-30,7,21
4195,8.65,2024-01-30,10,1
15021,8.49,2024-01-30,26,30
176,1.45,2024-01-30,52,24
17180,10.3,2024-01-30,62,20
9784,9.75,2024-01-30,33,14
9840,7.39,2024-01-30,40,6
15269,0.24,2024-01-31,33,30
2567,10.2,2024-01-31,67,23
1674,5.49,2024-01-31,58,27
15729,12.53,2024-01-31,5,21
9864,7.55,2024-01-31,26,18
5539,6.74,2024-01-31,67,3
5692,9.05,2024-01-31,4,23
12005,11.82,2024-01-31,68,20
14499,11.42,2024-01-31,19,11
3045,4.38,2024-01-31,40,23
8490,7.32,2024-02-01,39,16
9753,6.63,2024-02-01,69,20
11752,13.7,2024-02-01,29,10
8759,13.64,2024-02-01,37,5
5194,8.22,2024-02-01,53,18
15868,3.92,2024-02-01,34,8
4531,9.09,2024-02-01,58,30
15447,14.4,2024-02-01,17,23
8922,11.72,2024-02-01,8,1
15418,13.89,2024-02-01,24,15
8012,7.17,2024-02-01,22,7
7203,5.14,2024-02-01,65,4
4804,13.19,2024-02-01,61,4
12120,12.05,2024-02-01,15,29
14917,14.78,2024-02-01,8,20
16048,14.82,2024-02-01,4,16
11874,14.21,2024-02-01,24,11
2885,0.88,2024-02-01,5,12
3778,4.52,2024-02-01,8,20
15259,6.85,2024-02-01,75,13
16260,8.27,2024-02-01,70,12
14842,3.39,2024-02-01,55,16
9297,3.6,2024-02-01,68,18
10322,8.87,2024-02-01,25,2
11906,2.16,2024-02-01,46,13
13240,5.82,2024-02-01,5,23
1048,14.18,2024-02-01,40,7
13329,0.31,2024-02-01,38,6
401,3.21,2024-02-01,65,8
15289,9.44,2024-02-01,18,21
13505,8.75,2024-02-01,67,2
4082,9.21,2024-02-01,72,20
10984,1.44,2024-02-01,3,6
178,6.35,2024-02-01,8,2
2090,12.32,2024-02-01,56,21
9468,1.82,2024-02-01,74,30
6461,4.71,2024-02-01,6,7
7412,6.28,2024-02-01,30,3
12193,3.73,2024-02-01,28,20
15903,11.96,2024-02-01,13,4
5020,0.17,2024-02-01,24,22
2465,6.59,2024-02-01,24,8
11048,8.03,2024-02-01,17,13
14249,14.23,2024-02-01,54,6
6839,3.14,2024-02-01,24,22
3753,2.31,2024-02-01,36,23
5772,8.38,2024-02-01,44,11
1157,4.1,2024-02-01,20,25
15221,6.43,2024-02-01,60,18
3590,6.79,2024-02-01,38,26
16271,14.21,2024-02-01,13,20
12192,10.99,2024-02-01,67,24
2183,12.52,2024-02-01,41,6
3439,12.22,2024-02-01,48,17
15209,12.72,2024-02-01,44,11
14067,4.1,2024-02-01,24,30
11839,5.14,2024-02-02,30,17
11971,7.62,2024-02-02,17,9
2232,1.4,2024-02-02,41,11
10790,7.35,2024-02-02,50,14
12295,7.98,2024-02-02,71,19
2657,5.86,2024-02-02,65,9
6422,5.89,2024-02-02,19,14
12864,1.91,2024-02-02,77,6
10110,12.94,2024-02-02,69,7
7615,1.63,2024-02-02,12,25
15525,1.04,2024-02-02,41,9
13775,4.27,2024-02-02,56,16
14811,0.44,2024-02-02,59,2
3123,8.03,2024-02-02,5,26
8413,11.98,2024-02-02,73,16
5462,4.99,2024-02-02,38,15
15816,5.5,2024-02-02,31,8
7718,1.02,2024-02-02,45,15
8375,13.88,2024-02-02,60,15
14963,7.83,2024-02-02,34,1
17206,8.21,2024-02-02,57,10
1974,12.14,2024-02-02,1,4
272,9.95,2024-02-02,18,3
1575,13.17,2024-02-02,62,8
2730,6.98,2024-02-02,52,9
13637,4.4,2024-02-02,60,19
13248,0.47,2024-02-02,69,9
13321,1.52,2024-02-02,64,18
11540,13.63,2024-02-02,13,27
537,9.11,2024-02-02,30,29
7868,3.54,2024-02-02,43,17
9346,2.89,2024-02-02,20,23
12098,14.75,2024-02-02,53,18
5582,2.06,2024-02-02,26,27
3616,10.01,2024-02-02,12,18
15178,5.98,2024-02-02,63,17
7976,11.23,2024-02-02,9,24
16276,3.73,2024-02-02,5,10
13426,5.9,2024-02-02,8,26
17126,2.04,2024-02-02,64,29
1261,0.93,2024-02-02,56,16
2037,2.86,2024-02-02,60,19
4799,4.76,2024-02-02,48,10
6547,11.22,2024-02-02,69,8
486,6.29,2024-02-02,28,1
16548,7.54,2024-02-03,24,7
16339,3.93,2024-02-03,5,4
17059,6.43,2024-02-03,40,11
9279,3.9,2024-02-03,51,15
4899,6.82,2024-02-03,66,12
1799,10.05,2024-02-03,43,16
15653,3.28,2024-02-03,9,14
4119,2.92,2024-02-03,57,9
11961,9.97,2024-02-03,47,16
10579,7.25,2024-02-03,49,3
11901,13.85,2024-02-03,19,15
8827,10.01,2024-02-03,36,8
10200,3.89,2024-02-03,18,4
4049,7.24,2024-02-03,68,15
11027,1.52,2024-02-03,4,3
16046,2.48,2024-02-03,75,9
16024,5.73,2024-02-03,39,21
13266,8.16,2024-02-03,7,2
9741,2.99,2024-02-03,14,23
7217,13.52,2024-02-03,64,6
6568,13.08,2024-02-03,20,10
12880,7.36,2024-02-03,60,22
13035,11.14,2024-02-03,51,18
2683,11.72,2024-02-03,5,2
11658,4.73,2024-02-03,76,23
15059,12.49,2024-02-03,14,19
2229,6.12,2024-02-03,62,5
7874,2.65,2024-02-03,53,14
323,13.22,2024-02-03,71,22
395,4.3,2024-02-03,57,22
16833,1.64,2024-02-03,15,29
8161,2.19,2024-02-03,59,1
15355,7.85,2024-02-03,27,3
11967,4.2,2024-02-03,25,26
379,12.72,2024-02-03,1,13
6780,9.46,2024-02-03,47,8
6777,12.51,2024-02-03,11,16
10332,4.34,2024-02-03,19,19
9752,2.08,2024-02-04,42,23
7948,9.03,2024-02-04,10,15
16012,9.09,2024-02-04,41,24
9757,7.03,2024-02-04,15,28
7602,13.83,2024-02-04,68,17
6272,6.54,2024-02-04,38,10
15787,0.56,2024-02-04,75,11
6410,11.83,2024-02-04,61,23
9384,9.34,2024-02-04,75,22
12558,4.74,2024-02-04,35,22
2711,13.97,2024-02-04,47,2
8713,4.87,2024-02-04,52,13
1202,8.83,2024-02-04,54,6
16252,8.07,2024-02-04,37,12
3296,5.73,2024-02-04,9,29
1344,12.53,2024-02-04,62,8
3099,12.51,2024-02-04,8,5
16633,0.71,2024-02-04,71,17
16311,4.72,2024-02-04,12,21
9360,14.3,2024-02-04,2,18
13946,10.58,2024-02-04,65,12
15505,14.51,2024-02-04,51,3
2767,13.82,2024-02-04,30,5
246,3.58,2024-02-04,59,8
9900,7.15,2024-02-04,77,28
3161,13.01,2024-02-04,55,1
5376,6.6,2024-02-04,22,9
6182,5.74,2024-02-04,77,13
903,9.87,2024-02-04,51,16
5522,10.44,2024-02-05,47,3
2007,13.67,2024-02-05,56,28
5262,5.74,2024-02-05,45,28
9843,10.46,2024-02-05,16,19
11690,11.25,2024-02-05,22,8
16148,13.41,2024-02-05,74,6
14122,11.69,2024-02-05,29,27
7576,10.84,2024-02-05,77,15
14370,5.77,2024-02-05,24,28
15896,1.6,2024-02-05,20,2
3097,14.96,2024-02-05,29,23
2248,0.95,2024-02-05,64,13
6281,6.03,2024-02-05,70,8
7178,14.58,2024-02-05,16,26
4113,12.45,2024-02-05,25,22
7592,12.51,2024-02-05,36,3
8943,14.67,2024-02-05,30,11
4761,7.52,2024-02-05,66,19
2902,12.59,2024-02-05,32,20
11694,12.0,2024-02-05,59,25
14630,4.33,2024-02-05,5,25
10341,8.9,2024-02-05,60,11
9725,3.28,2024-02-05,21,14
10645,11.23,2024-02-05,32,19
9866,10.59,2024-02-05,74,9
2976,3.57,2024-02-05,40,27
17032,7.6,2024-02-05,25,9
14682,7.94,2024-02-05,58,8
4,11.05,2024-02-05,32,13
14677,1.84,2024-02-05,18,1
3766,0.25,2024-02-05,14,8
11310,2.53,2024-02-05,9,17
11144,14.64,2024-02-05,72,7
1617,9.41,2024-02-05,37,16
15640,9.8,2024-02-05,48,11
15694,8.22,2024-02-05,29,21
1033,0.39,2024-02-05,5,11
4835,2.9,2024-02-05,39,30
6258,8.82,2024-02-05,76,7
13121,14.39,2024-02-05,61,15
11374,3.36,2024-02-06,73,7
7330,9.29,2024-02-06,71,16
16723,5.38,2024-02-06,2,17
10542,4.52,2024-02-06,29,8
9800,10.14,2024-02-06,64,2
2717,4.83,2024-02-06,42,23
14863,7.8,2024-02-06,28,26
4970,13.97,2024-02-06,74,4
8505,7.31,2024-02-06,27,9
11856,13.0,2024-02-06,64,16
2182,3.61,2024-02-06,58,22
7136,6.19,2024-02-06,65,7
6393,14.23,2024-02-06,15,30
8956,12.41,2024-02-06,9,4
9990,5.02,2024-02-06,62,20
11060,12.19,2024-02-06,54,4
5273,10.05,2024-02-06,2,1
9991,11.47,2024-02-06,68,13
5209,7.3,2024-02-06,73,17
14824,14.69,2024-02-06,66,14
4892,2.03,2024-02-06,7,13
3338,1.93,2024-02-06,23,7
846,5.7,2024-02-06,31,27
13766,4.04,2024-02-06,75,3
16781,2.12,2024-02-06,17,7
6901,2.27,2024-02-06,3,26
10562,11.04,2024-02-06,66,28
5311,14.76,2024-02-06,30,23
3466,13.81,2024-02-06,13,23
13759,5.29,2024-02-06,64,24
3937,2.48,2024-02-06,39,19
10275,7.58,2024-02-06,74,27
1360,1.54,2024-02-06,15,15
15563,12.25,2024-02-06,45,25
11341,4.42,2024-02-06,19,29
14507,0.53,2024-02-06,3,19
15807,0.13,2024-02-06,7,18
4595,7.76,2024-02-06,11,28
10988,11.6,2024-02-06,46,1
4395,1.53,2024-02-06,57,13
10437,2.27,2024-02-06,65,15
1342,12.13,2024-02-06,23,8
3916,7.82,2024-02-06,63,22
6544,14.09,2024-02-07,56,4
2715,11.11,2024-02-07,68,12
14535,6.68,2024-02-07,17,20
1757,5.31,2024-02-07,3,15
14222,5.01,2024-02-07,56,2
6991,8.93,2024-02-07,51,21
16212,9.0,2024-02-07,76,23
7834,11.09,2024-02-07,70,17
5861,4.75,2024-02-07,63,24
8882,13.81,2024-02-07,65,26
9951,7.11,2024-02-07,14,27
9165,0.06,2024-02-07,39,10
3880,3.35,2024-02-07,60,4
13529,8.5,2024-02-07,34,5
1329,11.57,2024-02-07,44,12
798,7.62,2024-02-07,56,4
4636,6.25,2024-02-07,27,11
15271,13.38,2024-02-07,28,19
11924,2.28,2024-02-07,23,1
11014,6.39,2024-02-07,69,14
16568,2.06,2024-02-07,65,14
10706,11.95,2024-02-07,55,13
9136,5.24,2024-02-07,29,18
6310,11.13,2024-02-07,16,26
3381,9.45,2024-02-07,7,22
8769,11.45,2024-02-07,8,23
4614,3.49,2024-02-07,2,21
5234,2.93,2024-02-08,21,21
15151,12.38,2024-02-08,24,4
1240,0.84,2024-02-08,31,20
14095,11.24,2024-02-08,18,27
527,2.99,2024-02-08,34,18
2123,7.94,2024-02-08,22,7
5630,11.42,2024-02-08,75,7
9462,9.18,2024-02-08,48,26
1983,10.55,2024-02-08,12,20
12353,12.2,2024-02-08,12,23
9219,1.5,2024-02-08,40,30
8084,1.92,2024-02-08,73,21
8143,12.71,2024-02-08,52,23
12091,6.64,2024-02-08,76,23
1320,12.53,2024-02-08,27,18
4254,6.75,2024-02-08,5,5
16236,1.46,2024-02-08,42,8
5933,12.06,2024-02-08,62,13
6603,1.4,2024-02-08,75,22
5043,8.05,2024-02-08,4,22
11134,9.07,2024-02-08,5,9
13732,3.67,2024-02-08,24,27
9409,1.83,2024-02-08,67,26
14620,2.39,2024-02-08,50,8
10677,4.68,2024-02-08,62,13
3232,4.48,2024-02-08,10,24
8311,7.79,2024-02-08,75,17
16810,2.74,2024-02-08,11,28
5396,13.91,2024-02-08,75,27
12772,0.99,2024-02-08,11,26
17227,12.58,2024-02-08,70,8
13735,6.59,2024-02-08,76,4
11174,3.11,2024-02-08,60,23
14864,6.11,2024-02-08,47,3
7493,11.27,2024-02-08,33,28
10281,8.54,2024-02-08,10,26
697,14.01,2024-02-08,16,24
12044,9.25,2024-02-08,54,26
999,12.83,2024-02-09,68,24
11528,7.54,2024-02-09,20,6
5529,2.1,2024-02-09,39,8
7983,1.05,2024-02-09,34,18
15623,4.89,2024-02-09,69,19
6180,10.17,2024-02-09,21,27
5643,0.65,2024-02-09,66,10
11948,7.0,2024-02-09,28,2
15885,13.4,2024-02-09,74,16
2514,14.25,2024-02-09,39,15
6563,7.96,2024-02-09,75,24
14537,9.09,2024-02-09,44,14
2202,4.1,2024-02-09,55,3
12946,9.69,2024-02-09,28,28
15000,8.42,2024-02-09,14,6
14763,3.58,2024-02-09,43,15
